PlantID	Rank	PlantNum	Treatment	SampleID	Truss	DevStage	FruitAge	HarvestDate	HarvestHour	FruitPosition	FruitDiameter	FruitHeight	FruitFW	DW	AliquotID	PGM	F16BP_Cyt	PyrK	CitS	PPI	AcoS	PFK	FruS	F16BP_Stroma	GluS	ISODH_NAD	EnoS	ISODH_NADP	PEPC	FBPA	SucCoALig	MALDH	AlaS	FumS	AspS	GLUDH_NADP	GAPDH_NAD	GAPDH_NADP	GLUDH_NAD	TPI	PhoS	NI	AciS	G6PDH	UGPS	SucS	MAL_NAD	ShiS	MAL_NADP	PGI_tot	SolStarchS	AGPS	SucPhosphateS	PoolID	glucose	saccharose	fructose	galactose	mannose	rhamnose	acetate	chlorogenate	citrate	fumarate	galacturonate	malate	quinate	alanine	asparagine	aspartate	GABA	glutamine	glutamate	isoleucine	phenylalanine	tryptophane	tyrosine	valine	pyroglutamate	trigonelline	choline	inositol
A19	A	19	Control	155	T7	FF.03	21DPA	40407	0.502083333	2	42.92	39.69	38.09		475	3064.04	12.94	597.69	99.81	1366.2	478.02	124.49	281.32	295.8	306.9	181.1	510.18	171.34	1250.27	6294.38	739.15	38886.71	2860.4	402.52	11937.99	7.24	6407.84	2071.63	54.07	162316.78	15698.82	158.4	1003.122136	115.53	3498.93	590.53	1455.27	3.55	382.44	938.15	160.18	677.27	NA	F32	668.7983483	41.89005591	742.3387879	0	3.460571044	5.211391033	3.322220073	3.396400835	87.5852769	0.110244419	0	102.2685758	2.943486611	3.135527544	1.596173096	3.854339256	8.276930269	9.83023451	17.22104613	2.286855137	4.258518429	0	0.668396899	2.278299109	6.558837087	1.011322498	3.846790144	43.56631496
A19	A	19	Control	190	T6	FR.01	42DPA	40421	0.497222222	2	47.32	44.73	52.84		545	2251.63	17.79	404.52	23.58	853.11	267.27	103.26	87.25	123.38	89.98	197.09	313.98	NA	423.84	2964.07	217.1	20981.16	1166.83	472.41	903.57	6.73	1453.3	553.26	45.09	60426.26	5450.05	9.66	459.8027431	85.84	3210.61	501.15	671.48	66.27	NA	287.78	36.05	509.58	140.37	F18	961.5393478	23.54937901	1125.360688	0	3.335292105	6.120363916	3.480347929	1.987140802	113.2407421	0.152122646	0	185.3999393	0.327296302	1.813569732	7.544114394	10.94566121	17.58659283	27.06867262	19.76037659	2.875824685	5.086931207	0.277713713	1.809602393	1.625782363	22.39265181	1.1507762	5.555817121	69.06696972
A19	A	19	Control	421	T7	FR.03	50DPA	40435	0.527777778	3	58.23	46.46	97.11		1155	842.07	18.51	224.57	NA	544.3	119.51	70.14	37.01	41.43	6.6	329.91	226.35	NA	279.92	5390.8	511.22	9946.64	3039.63	NA	NA	2.22	2048.61	792.01	43.75	31660.44	9414.2	57.15	228.3522817	170.91	3278.83	330.98	NA	110.55	97.07	356.56	22.51	295.88	90.3	F22	1050.48663	35.66103031	1243.74997	3.503144469	3.736351211	6.01077229	2.985759544	0.895778188	151.4529423	0.056111948	2.198430907	97.65013903	0.546633464	1.857230001	8.790389526	22.50651192	17.42263413	78.0621366	61.65328927	1.774446006	4.574447802	0.315786974	0.868854518	0.924211597	15.3034645	0.77852183	6.474513639	54.12284979
A20	A	20	Control	105	T6	FF.02	15DPA	40388	0.505555556	2	30.97	29.62	14.62		377	3100.01	21.21	467.95	60.43	1095.82	369.89	93.32	206.48	170.71	196.26	146.66	660.62	124.38	586.67	3102.15	324.93	25548.84	643.61	509.93	6100.07	2	1608.37	763.02	48.62	128327.4	9288.02	283.84	119.3829376	278.16	4042.38	928.73	NA	216.1	246.81	1217.3	139.85	701.41	113.91	F5	628.0378114	38.84344563	701.485209	0	3.461636773	4.414118963	4.242518597	3.718286154	100.6135683	0.075242087	0	112.9858212	2.470822803	1.718674489	1.411148897	4.197448193	6.677641309	11.78334744	12.76067686	2.197085628	2.616571738	0	0.627726827	1.387242069	7.365586845	0.906160107	5.078653068	53.90573113
A20	A	20	Control	359	T6	FR.03	50DPA	40423	0.527777778	3	61.42	52.11	112.2		1031	683.37	7.91	258.27	8.5	390.29	90.82	49.44	49.93	43.46	14.01	270.82	223.67	53.63	254.05	2525.49	339.27	9175.33	1547.97	95.8	2966.86	10.33	1468.47	99.14	5.85	27346.19	6514.44	215.48	706.3440619	150.9	3347.53	276.34	35.36	78.27	NA	404.95	NA	NA	274.42	F21	979.8423898	30.79502674	1201.570856	3.235510032	4.133588199	4.839717181	3.424977968	1.659698292	183.2812832	0.075977528	1.725665267	154.9322965	0.405435015	1.902347243	12.89791993	23.81313135	18.37039082	86.89120085	65.99994529	2.077574695	5.149445391	0.450474869	1.174314829	0.83412716	19.51801084	0.991558073	7.784188623	60.31265342
A20	A	20	Control	415	T7	FR.02	47DPA	40435	0.5	2	57.4	51.4	84.42		1143	934.62	9.97	273.41	NA	451.39	85.22	64.1	80.58	40.19	5.66	293.97	NA	NA	103.24	1092.22	55.46	4791.53	1259.1	301.45	NA	7.59	3567.69	1528.75	146.42	NA	1123.63	70.41	495.1337967	91.72	3197.78	98.42	105.85	82.05	124.31	518.01	7.85	269.54	NA	F20	965.3261679	31.79354234	1155.474234	3.128774247	4.116564583	4.32039138	3.189275442	1.889941003	164.5021004	0.103386845	0.289777856	163.8819021	0.467825563	1.698720361	11.92433532	17.97510252	17.3759889	55.09049203	44.64526963	2.144356138	4.251887801	0.279463729	1.018151689	1.104921329	18.88835918	1.038534369	6.601750777	58.98161904
A20	A	20	Control	419	T7	FR.03	50DPA	40435	0.527777778	3	71.34	57.12	150.96		1151	563.66	13.85	245.98	64.19	341.19	87.64	44.91	45.5	49.19	28.09	266.62	98.81	50.75	161.8	2168.51	198.81	6762.8	139.17	105.85	2816.54	NA	2349.04	621.7	40.88	17145.35	3659.06	25.22	1544.198509	144.9	3269.86	301.57	545.84	125.04	NA	227.86	30.78	152.35	300.53	F22	1050.48663	35.66103031	1243.74997	3.503144469	3.736351211	6.01077229	2.985759544	0.895778188	151.4529423	0.056111948	2.198430907	97.65013903	0.546633464	1.857230001	8.790389526	22.50651192	17.42263413	78.0621366	61.65328927	1.774446006	4.574447802	0.315786974	0.868854518	0.924211597	15.3034645	0.77852183	6.474513639	54.12284979
A22	A	22	Control	35	T6	FF.01	08DPA	40381	0.509722222	2	12.39	11.16	0.86	11.64	117	7509.32	1.71	1593.34	8.34	2597.87	1035.6	260.67	1019.02	663.14	986.63	632.42	579.25	NA	908.46	9869.54	900.06	60749.32	1881.28	1487.75	15329.12	15.19	6542.81	915.38	197.58	217742.57	17321.14	112.83	-380.0105914	484.56	3711.23	123.82	1437.78	515.17	304.85	1406.16	201.19	912.22	74.45	F3	356.3376494	48.89175215	353.455502	0	3.398829036	4.358612588	10.29736909	10.61329572	165.9397571	0.077002326	0	160.8130367	6.411252706	1.856994734	2.095499119	8.577165553	5.679145014	21.25365174	12.27494087	0.996220253	1.444819763	0	0.747292888	0.868436404	10.79105233	2.620888455	8.459529166	66.73744152
A22	A	22	Control	385	T7	FF.04	34DPA	40428	0.65625	4	55.86	43.05	72.55		1083	1848.58	6.98	414.6	20.41	668.06	173.64	61.23	156.03	69.84	76.79	128.46	378.19	NA	483.45	2084.99	156.15	23872.63	1045.43	362.27	2223.83	7.69	4046.25	222.95	9.36	43575.49	9419.38	103.85	-18.87646053	127.02	3498.11	446.3	1251.53	90.06	172.88	615.07	47.45	87.69	182.6	F14	873.6366279	22.27264949	1029.943239	0	3.451229114	5.255207078	3.598736704	1.57125484	85.23895549	0.160962675	0	162.0634999	0.357439806	1.726901926	6.229961879	9.773243146	17.78774598	26.56253269	20.98992813	2.968258034	4.47743439	0	1.37590695	1.721918562	18.0173545	1.071423377	4.882783635	71.92148531
A24	A	24	Control	162	T5	FF.04	35DPA	40409	0.541666667	6	51.07	43.33	62.55	5.8	489	1421.62	5.34	176.57	NA	857.92	157.59	72.83	64.58	101.4	24.92	107.68	282.54	NA	257.26	2715.98	369.33	22008.62	1143.44	386.02	3953.05	9.96	2476.07	1085.34	31.81	72890.85	5353.15	75.45	224.2910434	113.89	3228.38	500.51	905.6	92.9	264.11	731.48	49.16	610.26	70.33	F15	751.8424341	23.0485025	948.7250199	0	3.616973157	4.790809514	4.107683371	1.853243119	94.74463687	0.140592567	0	151.0713009	0.323809562	2.820033984	6.727242956	9.09474141	17.04877047	27.1689593	21.02464366	4.019410083	5.664438763	0	2.163439419	2.562570229	20.60263815	1.123996663	5.833861445	81.83700258
A24	A	24	Control	166	T5	FR.01	42DPA	40410	0.5	3	47.72	42.43	52.96		497	1182.08	7.7	208.61	7.55	600.34	63.39	56.2	52.5	69.92	NA	61.17	308.78	29.84	408.43	2030.22	162.34	12902.05	1418.45	275.13	2064.19	6	1205.55	536.11	52.08	46899.61	3730.17	290.08	40.50344306	91.12	3031.31	237	1370.81	15.97	181.34	283.13	81.75	327.74	110.1	F17	723.1068785	27.73666946	970.4150597	0	3.654343367	5.728018045	4.849332284	1.99337061	131.8046431	0.119820786	0	165.5478536	0.212240985	2.662655889	11.54329529	14.36960392	19.03930683	38.1485863	21.37250541	4.099573518	6.574502311	0.291991692	2.646476483	2.315179846	30.31021155	1.202273885	6.81203826	81.70391383
A24	A	24	Control	391	T7	FF.04	40DPA	40428	0.697916667	3	51.53	43.21	61.26		1095	1458.87	13.08	153.04	35.03	595.12	130.45	47.69	72.07	62.69	65.45	88.62	282.24	65.87	455.43	1548.83	66.17	11613.95	708.69	NA	3504.26	4.7	3206.12	674.58	30.77	37361.03	4976.08	38.52	530.5184059	85.5	2984.32	NA	777.57	103.28	124.64	446.19	58.52	367.42	NA	F16	867.3460373	23.90167699	1001.43311	0	4.071764786	5.946608403	3.680658635	2.6234223	102.0399554	0.147702752	0	170.4764025	0.379174762	1.981447932	5.801458538	8.960128204	15.38889054	23.1499282	19.97270419	3.58076427	4.772810669	0.284334088	1.508732027	2.313254909	21.36758088	1.131297397	5.056617546	74.58677626
A25	A	25	Control	154	T7	FF.03	21DPA	40407	0.513888889	2	46.67	37.91	40.87		473	2376.38	15.43	195.78	48.92	886.27	263.49	97.08	175.5	169.91	184.19	104.62	468.72	15.84	608.67	1938.65	265.12	21601.17	1197.16	307.43	3995.21	4.8	1728.45	908.82	62.03	67511.71	7196.59	58.17	76.25015558	75.34	3482.87	294.28	2339.95	156.98	98.12	600.98	125.46	620.2	89.53	F7	785.0091557	36.35801736	892.1659127	0	3.78684739	4.419407496	3.02633059	2.584931593	69.04489012	0.100998076	0	112.3310143	0.750025013	2.342690997	1.204546069	2.692170477	9.429840769	12.60641077	14.97426662	1.749429418	3.07465832	0	0.838167939	1.575896752	6.633367868	0.970252267	4.607014252	32.75606012
A25	A	25	Control	170	T6	FF.04	34DPA	40410	0.53125	2	55.82	48.0	79.78		505	1550.44	14.63	122.85	10.39	629.36	71.92	69.62	113.01	98.33	200.6	118.14	280.72	14.42	318.43	1941.98	254.6	16774.52	243.76	377.37	1913.61	5.58	1001.9	1046.63	60.26	49868.04	3297.9	149.64	692.1281808	110.66	3077.87	453.79	783.75	17.96	123.67	776.23	31.26	257.81	54.16	F13	730.1417899	25.7149098	936.6098116	0	3.833799241	5.451574293	4.460597857	2.039567781	93.73369559	0.129762534	0	139.1810238	0.232286529	2.600754194	7.08556511	8.786156121	17.85615021	23.39466489	19.85825006	3.943783523	5.599702347	0	2.042147554	2.21353041	20.23315218	1.05306295	5.793594738	74.41552079
A26	A	26	Control	1	T5	FF.01	08DPA	40379	0.5	2			0.72		1	NA	8.97	1599.53	64.53	2767.89	1172.28	192.05	876.13	523.57	722.19	508.99	NA	NA	936.41	8687.87	674.48	68539.63	2118.3	1753.96	16827.27	10.97	7138.83	1289.12	257.01	265183.98	16938.94	66.74	-977.3685319	348.11	3739.69	285.52	1394.01	559.03	209.46	1326.17	223.15	1224.68	69.81	F2	393.1298303	88.51731216	372.905171	0	2.711633128	4.522253582	7.251076921	10.54005559	149.6852429	0.068760847	0	102.2417317	5.961039666	3.225702319	1.251349042	6.952283877	7.937211947	19.54153375	14.36557549	1.075779827	1.622779384	0	0.651509028	0.800818296	8.882796385	2.139935797	8.515758076	66.24953713
A28	A	28	Control	3	T5	FF.01	08DPA	40379	0.507638889	3			1.03		5	5336.12	14.58	1399.41	65.84	2642.21	980.02	184.31	743.8	445.98	518.01	555.54	588.57	167.86	997.01	9773.78	1135.97	61823.11	1374.75	1621.82	14214.48	NA	7292.45	1676.83	305.09	216514.56	15014.48	130.21	-281.4426371	437.34	3289.56	224.71	2215.41	620.54	338.16	1448.19	131.03	751.19	37.17	F2	393.1298303	88.51731216	372.905171	0	2.711633128	4.522253582	7.251076921	10.54005559	149.6852429	0.068760847	0	102.2417317	5.961039666	3.225702319	1.251349042	6.952283877	7.937211947	19.54153375	14.36557549	1.075779827	1.622779384	0	0.651509028	0.800818296	8.882796385	2.139935797	8.515758076	66.24953713
A31	A	31	Shaded	371	T5	FR.03	50DPA	40423	0.572222222	6	46.04	43.74	47.22		1055	611.39	10.47	239.24	171.99	221.27	98.94	49.83	59.22	47.02	26.98	222.06	287.82	92.79	38.61	1758.06	322.9	7149.19	NA	165.99	2485.79	NA	340	256.01	24.28	10939.12	3679.44	99.57	1776.822116	152.32	2703.19	92.36	343.54	89.54	21.11	463.79	70.15	276.47	152.07	F63	876.7369908	33.69739268	1086.073448	3.498650423	3.28900814	5.546721445	3.124702458	1.706054851	201.8772407	0.037288025	1.643993275	163.0459765	0.436966285	3.523803513	14.34566217	25.49950381	18.34226053	84.44138814	15.24585336	2.235919392	4.763405357	0.552680045	1.306357869	1.094463132	20.91066481	1.004988898	7.540495693	28.40491058
A32	A	32	Shaded	397	T7	FF.03	27DPA	40428	0.735416667	4	27.72	23.12	8.63		1107	1230.05	12.41	5.25	23.59	625.32	97.32	42.68	125.65	113.97	83.51	93.7	289.25	135.29	272.52	2802.6	248.12	19177.17	NA	299.63	2026.09	NA	2150.2	815.97	56.84	49288.49	4188.59	163.1	-250.169523	72.07	3182.97	205.98	547.36	98.82	173.2	507.57	88.91	515.24	277.65	F53	954.7271768	17.82106531	1005.575485	0	2.965324589	2.96853248	2.133247156	0.900183415	74.53508808	0.101665452	0	189.7607861	0.532600603	1.079167252	1.520256247	3.090460881	13.2970761	9.473486985	11.19639752	0.993294492	1.663579091	0	0.649474438	0.847376603	5.944714544	0.767426102	5.492072975	27.92696956
A34	A	34	Shaded	372	T5	FR.03	50DPA	40423	0.572222222	7	45.97	39.85	42.38		1057	382.38	12.69	94.18	83.53	105.77	60.52	40.91	27.84	32.79	NA	192.09	72.43	18.98	39.38	1331.37	175.62	5668.92	1006.68	301.84	1896.63	NA	1079.86	260.65	37.9	12506.79	3033.29	142.18	3416.906031	88.71	1402.12	NA	155.82	93.57	62.46	516.43	38.42	276.73	198.02	F63	876.7369908	33.69739268	1086.073448	3.498650423	3.28900814	5.546721445	3.124702458	1.706054851	201.8772407	0.037288025	1.643993275	163.0459765	0.436966285	3.523803513	14.34566217	25.49950381	18.34226053	84.44138814	15.24585336	2.235919392	4.763405357	0.552680045	1.306357869	1.094463132	20.91066481	1.004988898	7.540495693	28.40491058
A34	A	34	Shaded	409	T6	FR.04	55DPA	40428	0.604166667	3	52.19	44.45	54.29		1131	366.2	7.45	213.13	NA	227.39	67.01	41.21	28.04	36.28	6.2	148.1	114.76	25.97	NA	991.43	165.78	7455.43	271.2	NA	NA	NA	781.41	355.43	10.25	14201.53	5638.62	192.57	643.4646482	67.59	1339.61	158.43	NA	53.91	8.77	150.21	40.69	172.99	151.45	F64	1090.771486	16.08626392	1258.137171	5.615473147	3.975644767	3.73458985	1.553688685	0.603392161	169.8533837	0.028685032	4.027479122	141.6990249	0.495415579	4.275831109	9.108450271	19.77061653	9.488203346	44.45679889	17.67029812	1.004814859	2.686795371	0.35705316	0.76141146	0.691460242	8.801523943	0.756127375	7.180064773	22.85058289
A34	A	34	Shaded	437	T7	FR.04	55DPA	40441	0.625	1	53.3	43.11	65.68		1187	256.49	NA	84.99	NA	81.13	29.49	25.91	13.94	6.49	3.91	145.43	161.74	5.27	NA	1243.49	66.07	3206.05	NA	179.11	NA	0.28	NA	322.37	58.38	14415.41	920.01	120.42	3.412573098	63.47	1227.98	164.59	106.75	60.42	12.49	393.5	36.97	124.62	174.74	F65	15.58775665	1332.699558	5.39239706	3.642918872	5.583688972	1.434482248	0.900401145	178.6535089	0.053833773	3.26883675	158.6508821	0.549033254	2.523844108	5.641555955	12.99127727	7.183803966	40.07760216	15.63846175	0.532662227	2.249750915	0.231610417	0.580403186	0.584826736	9.680063482	0.649510726	6.58129694	19.58151178	0
A36	A	36	Shaded	397	T7	FF.03	27DPA	40428	0.735416667	4	38.45	30.24	17.76		1107	1230.05	12.41	5.25	23.59	625.32	97.32	42.68	125.65	113.97	83.51	93.7	289.25	135.29	272.52	2802.6	248.12	19177.17	NA	299.63	2026.09	NA	2150.2	815.97	56.84	49288.49	4188.59	163.1	-250.169523	72.07	3182.97	205.98	547.36	98.82	173.2	507.57	88.91	515.24	277.65	F53	954.7271768	17.82106531	1005.575485	0	2.965324589	2.96853248	2.133247156	0.900183415	74.53508808	0.101665452	0	189.7607861	0.532600603	1.079167252	1.520256247	3.090460881	13.2970761	9.473486985	11.19639752	0.993294492	1.663579091	0	0.649474438	0.847376603	5.944714544	0.767426102	5.492072975	27.92696956
A37	A	37	Shaded	149	T6	FF.03	25DPA	40400	0.53125	2	31.57	33.39	15.21		463	1379.32	7.19	249.28	31.8	616.26	142.61	41.32	115.01	84.48	165.47	88.91	405.08	12.23	282.08	1756.81	233.31	21625.47	1603.51	92.97	2670.75	2.14	2577.59	747.15	22.48	72473.08	8512.35	38.55	230.4592697	91.52	3120.36	558.29	745.57	107.1	73.46	524.44	90.23	282.24	88.93	F51	932.3328801	24.25972169	976.3672023	0	2.530710403	3.673171395	2.14441125	1.350824838	71.42884597	0.075734189	0	164.9872473	0.954203533	1.959227039	1.76893007	4.961431139	12.4004304	12.49109813	12.22671597	1.444386273	2.638504737	0	0.661251769	1.030861585	6.727067232	0.863799634	5.976861858	34.96132363
A37	A	37	Shaded	435	T7	FR.03	50DPA	40441	0.604166667	2	59.16	44.94	77.64		1183	372.12	NA	75.08	28.97	172.27	19.79	22.28	43.82	20.63	6.89	224.93	350.74	12.81	62.87	1464.93	192.89	5625.72	1208.54	NA	NA	NA	380.2	999.41	6.86	7919.29	1187.98	227.53	470.047729	75.87	1698.32	303.88	79.63	59.3	35.15	117.44	34.43	30.63	678.33	F62	1105.678835	16.44433961	1270.463768	4.217297553	3.328930264	3.953402026	1.50000087	0.783719573	146.4137145	0.058340786	1.806811642	179.7121563	0.671572951	1.920572002	4.045369495	9.022480709	8.304297605	28.38083361	11.67466181	0.869853609	1.913930715	0.178527813	0.487258239	0.838721831	9.536840608	0.693078524	6.168376602	24.2044404
A40	A	40	Shaded	140	T5	FF.03	26DPA	40400	0.527083333	4	35.8	33.27	23.4		445	1962.35	7.43	105.26	NA	522.72	143.89	52.95	96.1	92.15	49.35	100.7	436.06	NA	354.14	1458.18	191.25	22686.9	1224.4	261.6	1257.5	7.15	1161.43	444.69	6.87	60557.1	3474.3	40.75	-2014.687961	105.93	2959	802.92	1335.82	64.95	145.68	586.86	50.34	333.86	51.27	F52	934.5415652	27.12744322	1027.709119	0	2.230055633	3.993170008	2.886364743	1.049496573	56.52979236	0.084966365	0	159.7502221	0.597417872	3.150067783	3.901997123	5.730468632	19.91165595	22.69133559	13.32696298	2.287696549	3.289910484	0	1.155393069	1.618181523	8.011256838	0.732305419	5.812153436	35.31935318
A40	A	40	Shaded	177	T5	FR.01	43DPA	40417	0.503472222	3	57.89	50.59	70.07		519	775.96	2.77	154.67	14.69	374.84	107.76	44.63	30.55	56.6	NA	NA	162.77	6.62	211.58	1057.08	170.03	12143.2	969.16	290.33	1796.76	6.27	1325.98	269.84	43.44	27284.34	2797.79	42.41	-176.9793403	72.12	2792.35	86.48	993.51	78.65	73.06	325.77	38.34	360.5	70.79	F56	897.4083482	17.72611422	1053.068351	0	2.81039335	4.232701654	3.999013003	0.91125804	83.60779749	0.105989935	0	202.6987265	0.576322146	3.231203187	10.61778978	8.177645131	23.50103327	35.95434728	11.10423008	3.725908015	5.000742543	0	2.770295954	2.157597512	26.8907957	1.228717049	6.229058253	43.55339914
A40	A	40	Shaded	395	T7	FF.03	27DPA	40428	0.735416667	5	33.67	26.54	14.39		1103	1047.17	4.44	116.19	NA	510.71	64.59	57.26	79.17	71.34	202.89	103.62	278.21	NA	240.78	2050.22	172.61	16812.96	480.31	340.87	2490.87	9.58	808.56	288.74	33.32	40063.63	3085.89	82.28	-2083.559339	61.02	2538.61	202.95	757.02	79.85	127.97	710.66	47.88	358.16	79.03	F53	954.7271768	17.82106531	1005.575485	0	2.965324589	2.96853248	2.133247156	0.900183415	74.53508808	0.101665452	0	189.7607861	0.532600603	1.079167252	1.520256247	3.090460881	13.2970761	9.473486985	11.19639752	0.993294492	1.663579091	0	0.649474438	0.847376603	5.944714544	0.767426102	5.492072975	27.92696956
A40	A	40	Shaded	403	T7	FF.04	40DPA	40428	0.716666667	1	47.66	38.38	47.22		1119	1059.07	NA	97.99	24.72	442.16	196.01	45.6	72.72	34.16	NA	92.17	97.28	26.24	210.12	1651.09	126.2	6205.29	1618.48	50.4	1943.01	9.36	505.36	NA	27.57	23133.51	3194.17	24.04	367.9594664	70.41	3055.9	68.16	85.78	52.43	55.49	175.16	38.48	92.05	NA	F55	1054.983871	16.66104277	1093.636786	0	2.545584461	3.848234748	2.126420107	1.184945384	74.97197809	0.106477287	0	216.5242162	0.585331646	0.738226074	3.399607504	5.549341053	14.06006051	7.761985495	10.33819119	0.726628316	1.509882361	0	0.465884399	0.692822086	10.78936942	0.912027934	4.993150046	29.77558984
A41	A	41	Shaded	176	T5	FR.01	43DPA	40417	0.503472222	3	57.18	47.95	75.89		517	965.77	4.47	155.34	NA	401.66	79.84	49.69	43.44	41.34	33.13	89.19	202.26	29.1	152.57	1045.27	132.53	10228.57	1113.71	19.38	1855.44	6.23	884.66	354.5	47	40468.27	3005.57	121.61	-1426.750358	82.99	2949.25	323.92	587.99	63.55	118	145.99	45.39	192.92	73.12	F56	897.4083482	17.72611422	1053.068351	0	2.81039335	4.232701654	3.999013003	0.91125804	83.60779749	0.105989935	0	202.6987265	0.576322146	3.231203187	10.61778978	8.177645131	23.50103327	35.95434728	11.10423008	3.725908015	5.000742543	0	2.770295954	2.157597512	26.8907957	1.228717049	6.229058253	43.55339914
A41	A	41	Shaded	433	T7	FR.02	47DPA	40441	0.5	1	54.55	38.13	58.22		1179	1010.35	19.46	152.28	NA	371.98	256.43	62.02	76.28	39.45	7.59	297.79	NA	NA	184.85	1035.33	45.39	7920.01	948.88	57.41	925.43	0.57	827.37	837.8	29.44	18576.18	3143.9	140.29	207.6375783	78.8	2528.71	355.45	NA	61.06	307.41	140.15	47.52	59.16	9.73	F59	1145.560158	27.94997634	1285.650901	2.839393063	3.803496642	4.379745121	1.73567582	1.419445029	130.3114706	0.11358127	0.681230941	192.5878887	0.528805127	2.026923009	6.683049774	9.107217671	10.08460506	22.15100928	8.925481916	1.224196472	2.128373054	0.224852413	0.679947537	0.913355978	12.20158027	0.877335101	5.711719025	21.01044469
A42	A	42	Shaded	371	T5	FR.03	50DPA	40423	0.572222222	6	52.89	45.31	61.2		1055	611.39	10.47	239.24	171.99	221.27	98.94	49.83	59.22	47.02	26.98	222.06	287.82	92.79	38.61	1758.06	322.9	7149.19	NA	165.99	2485.79	NA	340	256.01	24.28	10939.12	3679.44	99.57	1776.822116	152.32	2703.19	92.36	343.54	89.54	21.11	463.79	70.15	276.47	152.07	F63	876.7369908	33.69739268	1086.073448	3.498650423	3.28900814	5.546721445	3.124702458	1.706054851	201.8772407	0.037288025	1.643993275	163.0459765	0.436966285	3.523803513	14.34566217	25.49950381	18.34226053	84.44138814	15.24585336	2.235919392	4.763405357	0.552680045	1.306357869	1.094463132	20.91066481	1.004988898	7.540495693	28.40491058
A42	A	42	Shaded	373	T5	FR.03	50DPA	40423	0.572222222	5	51.66	45.31	56.69		1059	336.95	6.76	159.29	NA	148.46	48.68	34.74	30.8	29.48	47.73	163.35	128.37	17.93	15.39	462.37	330.23	2909.75	185.67	NA	NA	NA	843.08	904.77	61.87	17702.43	3198.9	152.19	794.6084396	66.17	1295.77	50.72	290.73	66.46	11.53	477.54	33.07	147.9	212.82	F63	876.7369908	33.69739268	1086.073448	3.498650423	3.28900814	5.546721445	3.124702458	1.706054851	201.8772407	0.037288025	1.643993275	163.0459765	0.436966285	3.523803513	14.34566217	25.49950381	18.34226053	84.44138814	15.24585336	2.235919392	4.763405357	0.552680045	1.306357869	1.094463132	20.91066481	1.004988898	7.540495693	28.40491058
